table_name,column_name,variable_type,column_description,required_flag
hive.user_paytm_payments.hide_payments,lite_dt,,"Date when UPI Lite was activated for a customer, used for tracking user engagement and conversion analytics in growth measurement dashboards.",no
hive.user_paytm_payments.lite_active,banner_id,,"Unique identifier for banners displayed to users, used in the growth tracking system to measure banner performance metrics including views, clicks, and conversion rates for the New PTS Banner 2.0 feature.",yes
hive.user_paytm_payments.lite_active,clicks,,"This column tracks the number of user clicks or interactions with banners, specifically used for measuring engagement with promotional banners in growth tracking dashboards for payment features.",no
hive.user_paytm_payments.lite_active,customer_id,varchar,"A unique identifier for customers in the Paytm payments ecosystem, used to track and link user activities across various payment services including bank linking, UPI transactions, and feature adoptions.",yes
hive.user_paytm_payments.lite_active,dl_last_updated,,"A timestamp column that tracks when records in the lite_active table were last updated or processed in the data pipeline, commonly used for incremental data processing and ensuring data freshness in analytics queries.",yes
hive.user_paytm_payments.lite_active,dt,,"Date column representing the timestamp when UPI Lite activation events occurred, used for temporal filtering and analytics tracking in payment system dashboards.",yes
hive.user_paytm_payments.lite_active,impressions,,"Tracks the number of users who viewed a banner as part of the Growth TG CG tracking system for New PTS Banner 2.0, used to measure banner reach and conversion funnel performance.",no
hive.user_paytm_payments.lite_active,lite_dt,date,"Date when a customer activated UPI Lite functionality, used for tracking activation events and analyzing growth metrics related to banner campaigns and feature adoption.",no
hive.user_paytm_payments.lite_auto_topup,banner_id,,"Unique identifier for promotional banners displayed to users in the Paytm app, used to track banner performance and user engagement metrics for growth campaigns like the New PTS Banner 2.0 feature.",yes
hive.user_paytm_payments.lite_auto_topup,clicks,,"This column tracks the number of users who viewed a banner in the Growth team's tracking system for the New PTS Banner 2.0 feature, despite its misleading name suggesting click interactions.",no
hive.user_paytm_payments.lite_auto_topup,customer_id,varchar,"A unique varchar identifier for customers in the lite auto topup table, used to track and analyze user engagement across various payment features including bank linking, credit card linking, UPI Lite activation, and banner interactions for growth measurement purposes.",yes
hive.user_paytm_payments.lite_auto_topup,dl_last_updated,,"A timestamp column that tracks when records in the lite auto top-up table were last updated in the data pipeline, used for ensuring data freshness and temporal filtering in analytics queries.",yes
hive.user_paytm_payments.lite_auto_topup,dt,date,"A date field that represents the transaction or event date for payment-related activities, used as a temporal dimension for tracking user engagement and conversion metrics over time across various Paytm payment features and widgets.",yes
hive.user_paytm_payments.lite_auto_topup,impressions,,"Records the number of users who viewed promotional banners in the Paytm payments system, specifically used to track banner impression metrics for growth and conversion analysis of features like the New PTS Banner 2.0 campaign.",no
hive.user_paytm_payments.lite_auto_topup,lite_dt,,"Date when UPI Lite auto top-up functionality was activated or configured for a customer, used to track adoption and engagement with UPI Lite services.",no
hive.user_paytm_payments.mapper,banner_id,,"Unique identifier for promotional banners displayed to users in the Paytm payments system, used to track banner views and measure conversion effectiveness for growth campaigns.",yes
hive.user_paytm_payments.mapper,clicks,,"This column tracks the number of users who viewed banners in the growth tracking system, specifically used for measuring banner exposure in the New PTS Banner 2.0 feature tracking dashboard, despite being named ""clicks"".",no
hive.user_paytm_payments.mapper,customer_id,varchar,"A unique string identifier for customers in the Paytm payments system, used to link customer records across various payment-related activities and features like bank linking, UPI transactions, and widget usage.",yes
hive.user_paytm_payments.mapper,dl_last_updated,,"A timestamp column that tracks when the record was last updated or loaded into the data lake, commonly used for filtering recent data and temporal analysis in user engagement tracking.",yes
hive.user_paytm_payments.mapper,dt,date,"A date column that represents the transaction or event date, commonly used for temporal filtering and partitioning in payment-related analytics and growth tracking dashboards.",yes
hive.user_paytm_payments.mapper,impressions,,"Records the number of banner impressions or views by users, used to track the reach and exposure of promotional banners in growth marketing campaigns for the Paytm platform.",no
hive.user_paytm_payments.mapper,lite_dt,,"Date when a user activated UPI Lite service, used for tracking UPI Lite adoption and measuring the effectiveness of banner campaigns promoting this feature.",no
hive.user_paytm_payments.spend_analytics,banner_id,,"Unique identifier for marketing banners or promotional displays shown to users, used to track banner performance metrics including user views, clicks, and conversion rates in growth analytics.",yes
hive.user_paytm_payments.spend_analytics,clicks,,"This column tracks the number of users who viewed banners in the Paytm payments application, specifically used for measuring banner engagement and conversion funnel analysis in growth tracking features.",no
hive.user_paytm_payments.spend_analytics,customer_id,varchar,"A unique identifier for customers in the Paytm payments system, used to track user activities across various banking and payment features such as bank linking, credit card linking, UPI services, and widget usage.",yes
hive.user_paytm_payments.spend_analytics,dl_last_updated,,"A timestamp column that tracks when the data record was last updated or loaded into the system, commonly used for data freshness validation and to filter historical records in analytical queries.",yes
hive.user_paytm_payments.spend_analytics,dt,date,"Date column representing when payment-related events occurred, used as the primary time dimension for tracking user activities like bank linking, credit card linking, and UPI transactions in the spend analytics table.",yes
hive.user_paytm_payments.spend_analytics,impressions,,"Tracks the number of users who viewed promotional banners, specifically used for measuring banner impression metrics in growth tracking campaigns for features like the New PTS Banner 2.0.",no
hive.user_paytm_payments.spend_analytics,lite_dt,,"Date field representing when UPI Lite was activated by a user, used for tracking UPI Lite adoption timelines and measuring conversion events in banner campaigns.",no
hive.user_paytm_payments.upi_statement_download_V1,banner_id,,"A unique identifier for promotional banners displayed to users, used to track banner performance metrics including views and conversions in the UPI statement download feature campaign tracking system.",yes
hive.user_paytm_payments.upi_statement_download_V1,clicks,,"Tracks the number of user interactions (likely clicks or views) with promotional banners related to the UPI statement download feature, used for measuring engagement and conversion tracking in growth analytics.",no
hive.user_paytm_payments.upi_statement_download_V1,customer_id,varchar,"Unique identifier for customers who have downloaded UPI statements, used for tracking user engagement and conversion analysis across payment features and banner interactions.",yes
hive.user_paytm_payments.upi_statement_download_V1,dl_last_updated,,"Timestamp indicating when the receive money widget data record was last updated or processed in the data pipeline, used for tracking feature adoption and ensuring data freshness in analytics.",yes
hive.user_paytm_payments.upi_statement_download_V1,dt,date,Represents the date when a user downloaded their UPI statement from the Paytm payments platform. This date field is used to track user engagement with statement download features and analyze conversion patterns over time.,yes
hive.user_paytm_payments.upi_statement_download_V1,impressions,,"Tracks the number of banner impressions or views by users for the New PTS (UPI Statement) Banner 2.0 feature, used for measuring banner visibility and engagement in growth tracking analytics.",no
hive.user_paytm_payments.upi_statement_download_V1,lite_dt,,"Date when UPI Lite was activated by the customer, used for tracking growth metrics and conversion analysis in relation to banner engagement and feature adoption.",no
hive.user_paytm_payments.widget_added_rec_money_ER_daily,banner_id,,"Identifier for banners displayed to users in the payment system, used to track banner views and conversions for various payment features like receive money widgets and other financial services.",yes
hive.user_paytm_payments.widget_added_rec_money_ER_daily,clicks,,"This column tracks the number of users who viewed promotional banners, specifically used in growth tracking dashboards to measure banner impression metrics for the Receive Money widget feature.",no
hive.user_paytm_payments.widget_added_rec_money_ER_daily,customer_id,varchar,"Unique identifier for customers who have added the receive money widget to their Paytm payment interface, used to track feature adoption and user engagement with promotional banners.",yes
hive.user_paytm_payments.widget_added_rec_money_ER_daily,dl_last_updated,date,"Records the date when the receive money widget data was last updated or loaded into the system, used for temporal filtering and ensuring data freshness in payment feature analytics.",yes
hive.user_paytm_payments.widget_added_rec_money_ER_daily,dt,,Date field representing the daily partition or timestamp for tracking Receive Money widget additions and user engagement metrics in the payments system.,yes
hive.user_paytm_payments.widget_added_rec_money_ER_daily,impressions,,"Number of users who viewed the banner for the Receive Money widget feature, used to track engagement and measure the reach of banner campaigns in the payments application.",no
hive.user_paytm_payments.widget_added_rec_money_ER_daily,lite_dt,,"Date field representing when UPI Lite activation occurred for users, used in payment feature tracking and growth analytics for banner conversion analysis.",no
hive.user_paytm_payments.widget_added_snp_ER_daily,banner_id,,Unique identifier for promotional banners displayed to users as part of the New PTS Banner 2.0 campaign to drive adoption of the Scan & Pay widget feature. This ID is used to track banner views and measure conversion effectiveness in the growth tracking system.,yes
hive.user_paytm_payments.widget_added_snp_ER_daily,clicks,,"Tracks the number of clicks on promotional banners or widgets, specifically used in growth tracking dashboards to measure user engagement with New PTS Banner 2.0 features related to payment services and widget adoption.",no
hive.user_paytm_payments.widget_added_snp_ER_daily,customer_id,varchar,"Unique identifier for customers who have added the Scan & Pay widget to their Paytm payment interface, used to track user engagement and conversion metrics across various payment features and promotional banners.",yes
hive.user_paytm_payments.widget_added_snp_ER_daily,dl_last_updated,date,"A date column that tracks when the record was last updated or processed in the data pipeline, used for data lineage and ETL management purposes in the widget analytics tracking system.",yes
hive.user_paytm_payments.widget_added_snp_ER_daily,dt,,Date column representing the daily snapshot date for tracking widget addition events and user engagement metrics in the Scan & Pay widget feature analysis.,yes
hive.user_paytm_payments.widget_added_snp_ER_daily,impressions,,"This column tracks the number of users who viewed promotional banners for payment features, used to measure banner impression effectiveness in the New PTS Banner 2.0 tracking system.",no
hive.user_paytm_payments.widget_added_snp_ER_daily,lite_dt,,"Date when a user activated their UPI Lite feature, used for tracking user engagement and conversion metrics in relation to promotional banners and feature adoption analytics.",no
hive.cdo.fact_upi_customer_lifecycle_snapshot_v3,Amount,,"Represents the total monetary value of UPI transactions aggregated at the customer lifecycle snapshot level, used to measure transaction volume across different states, flow categories, and customer segments.",no
hive.cdo.fact_upi_customer_lifecycle_snapshot_v3,amount,,"Represents the transaction amount or gross merchandise value (GMV) for UPI transactions at the customer lifecycle level, used to analyze payment volumes and calculate ratios between P2P and P2M transaction values.",no
hive.cdo.fact_upi_customer_lifecycle_snapshot_v3,customer_id_payer,,"Unique identifier for the customer who initiated or made the payment in a UPI transaction, used as a key dimension for analyzing customer lifecycle metrics, daily active users, and P2P vs P2M transaction patterns.",yes
hive.cdo.fact_upi_customer_lifecycle_snapshot_v3,payer_handle,,"Identifies the payment service provider or bank handle used by the payer for UPI transactions, with common values including 'paytm', 'ptyes', 'ptaxis', 'pthdfc', and 'ptsbi'. This column is used to analyze transaction patterns and ratios across different UPI payment providers in customer lifecycle analysis.",no
hive.cdo.fact_upi_customer_lifecycle_snapshot_v3,transaction_date_key,,"A date key field representing the transaction date, used to filter and partition UPI transaction data for time-based analysis. This column enables date range filtering in queries analyzing customer lifecycle metrics and P2P vs P2M transaction patterns.",yes
hive.cdo.fact_upi_customer_lifecycle_snapshot_v3,transaction_type,,"Categorical field that classifies UPI transactions by their transaction flow type, used in conjunction with P2P and P2M flags to determine whether transactions are person-to-person, person-to-merchant, or other flow categories for business analytics and state-wise flow analysis.",no
hive.cdo.fact_upi_customer_lifecycle_snapshot_v3,txn_id,,"A unique identifier for each UPI transaction record, used to count distinct transactions for calculating transaction volumes and ratios between P2P and P2M payments in customer lifecycle analysis.",yes
hive.cdo.fact_upi_transactions_snapshot_v3,Retained_users,,"Represents the count of UPI users who were active in the previous month and continued to be active in the current month-to-date period, used to measure user retention rates across different transaction frequency segments.",no
hive.cdo.fact_upi_transactions_snapshot_v3,ft_date,,A date field in the UPI transactions fact table that serves as a temporal dimension for analyzing transaction patterns and trends over time. This column is used in conjunction with other date fields to support time-based filtering and comparative analysis of P2P and P2M transaction metrics.,yes
hive.cdo.fact_upi_customer_lifecycle_snapshot_v3,flow_category,,"Categorizes UPI transactions into different flow types or payment categories, serving as a classification system for transaction flows beyond the basic P2P (peer-to-peer) and P2M (peer-to-merchant) distinctions. This column is used for analyzing transaction patterns and user behavior across different payment flow categories in state-wise and lifecycle analyses.",no
hive.cdo.fact_upi_customer_lifecycle_snapshot_v3,is_p2m,,"Boolean flag that identifies Person-to-Merchant (P2M) UPI transactions, used to segment payment flows and calculate P2P vs P2M performance ratios across metrics like daily active users, transaction volumes, and gross merchandise value.",no
hive.cdo.fact_upi_customer_lifecycle_snapshot_v3,is_p2p,,"A boolean flag indicating whether a UPI transaction is a peer-to-peer (P2P) payment, used to differentiate P2P transactions from peer-to-merchant (P2M) transactions for business analytics and ratio calculations.",no
hive.cdo.fact_upi_transactions_snapshot_v3,is_p2m,boolean,"A boolean flag indicating whether a UPI transaction is a peer-to-merchant (P2M) transaction, used to categorize payment flows for business analytics and ratio calculations between P2P and P2M transaction types.",no
hive.cdo.fact_upi_transactions_snapshot_v3,is_p2p,boolean,"A boolean flag indicating whether the UPI transaction is a Person-to-Person (P2P) transfer, used to categorize and analyze transaction patterns separately from Person-to-Merchant (P2M) payments in business metrics and ratios.",no
hive.cdo.fact_upi_customer_lifecycle_snapshot_v3,popular_city,,"Represents the primary city where a customer has the highest activity or engagement, determined through aggregation of customer transaction and engagement patterns. This field is used for geographical segmentation in UPI customer lifecycle analysis and state-wise flow categorization.",no
hive.cdo.fact_upi_customer_lifecycle_snapshot_v3,popular_state,,"Represents the most popular or frequently used state associated with each customer, derived from customer engagement data and used for geographical segmentation and state-wise analysis of UPI transaction flows and customer lifecycle metrics.",no
hive.midgar.engage_data_snapshot_v3,flow_category,,"A categorical field that classifies UPI transactions into different flow types or transaction categories, used as a business dimension for analyzing transaction patterns and user engagement metrics across different payment flows.",no
hive.midgar.engage_data_snapshot_v3,ft_date,,"A date field that represents the snapshot date for engagement data, used for temporal filtering and time-series analysis of user activity metrics including daily active users, transactions, and amounts.",yes
hive.midgar.engage_data_snapshot_v3,is_p2m,,A boolean flag that identifies Person-to-Merchant (P2M) transactions in the UPI payment system. This column is used to categorize and analyze merchant payment flows versus peer-to-peer transactions in engagement metrics and state-wise transaction analysis.,no
hive.midgar.engage_data_snapshot_v3,is_p2p,,"Boolean flag indicating whether a UPI transaction is a peer-to-peer (P2P) transaction, used to categorize transaction flows for business analysis and reporting.",no
